,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
68,6.38367223739624,0.05693386680645466,0.015305328369140624,0.00047394503428084496,20,2,100,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.525,0.5287356321839081,0.46511627906976744,0.4175824175824176,0.46511627906976744,0.48031012158117214,0.04180594660979084,19
69,7.810312223434448,0.06934068991859692,0.02716488838195801,0.0008018852037819682,20,2,200,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5217391304347826,0.5348837209302325,0.4675324675324675,0.38636363636363635,0.4266666666666667,0.4674371243855571,0.05609438656299641,52
70,12.768690967559815,0.10063932828968244,0.0277862548828125,0.000962444947339943,20,2,200,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5194805194805194,0.5287356321839081,0.47619047619047616,0.4222222222222222,0.4883720930232558,0.48700018862007627,0.0377140188190473,5
71,12.884569215774537,0.21069349641272678,0.026862287521362306,0.0013512406622580148,20,2,200,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5194805194805194,0.5287356321839081,0.47619047619047616,0.4222222222222222,0.4883720930232558,0.48700018862007627,0.0377140188190473,5
72,1.9086693286895753,0.01750877318417751,0.009780550003051757,0.0013420630619436758,20,4,50,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.5428571428571428,0.5681818181818182,0.4578313253012048,0.391304347826087,0.4634146341463415,0.48471785366251885,0.06363836258589038,10
73,3.094210481643677,0.023081127522886567,0.008928585052490234,0.0011735785845655268,20,4,50,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.4888888888888889,0.5052631578947369,0.43478260869565216,0.4375,0.4421052631578947,0.46170798372743455,0.02943169635823711,56
74,3.074722099304199,0.01431112251599623,0.009476470947265624,0.0015699589559647128,20,4,50,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.4888888888888889,0.5052631578947369,0.43478260869565216,0.4375,0.4421052631578947,0.46170798372743455,0.02943169635823711,56
75,3.765420341491699,0.057863360828055516,0.014895772933959961,0.001035116952010162,20,4,100,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5633802816901409,0.5454545454545454,0.4819277108433735,0.3870967741935484,0.4444444444444444,0.48446075132521055,0.06486293294118907,11
76,6.103514814376831,0.034070156336238076,0.017043018341064455,0.0018250359619977506,20,4,100,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.49411764705882355,0.5054945054945055,0.449438202247191,0.4489795918367347,0.45652173913043476,0.4709103371535379,0.024015352812455818,41
77,6.091085720062256,0.03654509973284709,0.015033912658691407,0.0013276174658936298,20,4,100,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.49411764705882355,0.5054945054945055,0.449438202247191,0.4489795918367347,0.45652173913043476,0.4709103371535379,0.024015352812455818,41
78,7.533200359344482,0.06843373315486366,0.025598430633544923,0.0003515430844926042,20,4,200,0.5,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5753424657534246,0.5,0.49382716049382713,0.40425531914893614,0.42857142857142855,0.4803992747935233,0.0601044651883277,18
79,12.191167068481445,0.1114436784121162,0.0270413875579834,0.0014513583096371337,20,4,200,1.0,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5057471264367817,0.5217391304347826,0.45454545454545453,0.4536082474226804,0.46153846153846156,0.4794356840756321,0.02859637794427042,23
80,12.300026607513427,0.20636351192196006,0.02746729850769043,0.002214869617944476,20,4,200,auto,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5057471264367817,0.5217391304347826,0.45454545454545453,0.4536082474226804,0.46153846153846156,0.4794356840756321,0.02859637794427042,23
